left eye - 1 (centre x),left eye - 1 (centre y),left eye - 2 (inner corner x),left eye - 2 (inner corner y),left eye - 3 (outer corner x),left eye - 3 (outer corner y),right eye - 1 (centre x),right eye - 1 (centre y),right eye - 2 (inner corner x),right eye - 2 (inner corner y),right eye - 3 (outer corner x),right eye - 3 (outer corner y),left eyebrow - 1 (inner end x),left eyebrow - 1 (inner end y),left eyebrow - 2 (outer end x),left eyebrow - 2 (outer end y),right eyebrow - 1 (inner end x),right eyebrow - 1 (inner end y),right eyebrow - 2 (outer end x),right eyebrow - 2 (outer end y),mouth - 1 (left corner x),mouth - 1 (left corner y),mouth - 2 (right corner x),mouth - 2 (right corner y),mouth - 3 (centre top lip x),mouth - 3 (centre top lip y),mouth - 4 (centre bottom lip x),mouth - 4 (centre bottom lip y),mouth - 5 (extra x),mouth - 5 (extra y),mouth - 6 (extra x),mouth - 6 (extra y),expression
66.3533959732,39.311033557,60.8504697987,39.600966443,73.0147651007,40.759409396,28.1222013423,36.4149261745,34.7835704698,37.2834362416,22.0400536913,37.2834362416,56.9576375839,30.3037852349,81.1245100671,32.070442953,37.1004563758,27.4360268456,13.6603489933,26.434147651,59.4020939597,85.0727516779,35.0735033557,84.4935302013,47.2377986577,80.1490469799,47.2377986577,92.3133422819,47.2377986577,80.1490469799,47.2377986577,92.3133422819,smile
66.6216,40.9592,60.9008,40.6016,73.4144,42.7464,30.1536,37.0264,36.5888,37.0264,23.7184,37.384,59.1128,32.736,79.8496,33.8088,39.8064,29.876,19.0704,27.016,58.756,77.4272,29.4384,73.8512,46.2424,70.9912,43.7392,84.5776,46.2424,70.9912,43.7392,84.5776,smile
70.4523636364,35.4643878788,62.0019393939,36.7644606061,77.8196363636,36.1144242424,29.0661818182,36.1144242424,36.4334545455,36.9811393939,20.6152727273,36.9811393939,57.6678787879,22.8967757576,86.2700606061,23.5468121212,38.816969697,23.5468121212,10.6477575758,26.7970909091,68.719030303,80.751030303,31.4496969697,81.6179393939,49.0007272727,73.6004848485,49.2174545455,92.0184242424,49.0007272727,73.6004848485,49.2174545455,92.0184242424,smile
64.6632,36.435,59.3004,38.0442,71.6352,36.9714,30.609,39.3846,37.581,40.1892,23.6376,41.262,56.8872,28.12266,76.7298,29.99964,38.1174,30.53592,17.4702,34.28994,64.9314,72.903,38.1174,75.3162,50.988,68.3442,52.0608,83.6286,50.988,68.3442,52.0608,83.6286,sad
67.3221052632,39.3886315789,60.5482105263,39.7650526316,71.8383157895,39.7650526316,29.6875789474,37.1309473684,33.4509473684,38.2593684211,21.0315789474,37.1309473684,55.7414736842,33.2926315789,78.2357894737,33.744,36.0858947368,30.7326315789,15.3869473684,28.8513684211,58.6661052632,78.9052631579,28.5591578947,77.3995789474,46.2467368421,73.6362105263,44.7418947368,88.6896842105,46.2467368421,73.6362105263,44.7418947368,88.6896842105,neu
65.8509473684,35.2117894737,59.0766315789,36.9050526316,73.7538947368,35.7764210526,29.1574736842,35.7764210526,36.2134736842,37.1873684211,21.8185263158,37.752,58.512,25.6149473684,79.3989473684,29.2844210526,36.2134736842,25.3326315789,14.1978947368,30.696,65.2863157895,73.0345263158,32.8263157895,73.8808421053,50.0444210526,67.6711578947,50.3267368421,82.6313684211,50.0444210526,67.6711578947,50.3267368421,82.6313684211,smile
68.4074862385,36.0783853211,61.7165504587,36.8657614679,75.0984220183,36.4720733945,27.8655412844,35.2918899083,34.9510458716,36.4720733945,20.7809174312,37.2594495413,57.7796697248,29.7811376147,81.3965504587,28.6000733945,36.5249174312,29.7811376147,13.3026055046,30.5685137615,63.6841100917,75.8329541284,35.344733945,76.6203302752,48.3337981651,71.1095779817,47.9401100917,85.6733944954,48.3337981651,71.1095779817,47.9401100917,85.6733944954,smile
66.3569230769,40.1329230769,60.5476923077,41.2393846154,73.5495384615,41.2393846154,28.7347692308,37.92,34.544,39.0264615385,21.8184615385,39.0264615385,59.9944615385,30.4504615385,82.1249230769,33.4935384615,39.2467692308,29.344,14.3495384615,30.4504615385,59.4412307692,86.8843076923,35.0972307692,86.8843076923,47.5458461538,81.9046153846,47.5458461538,94.3532307692,47.5458461538,81.9046153846,47.5458461538,94.3532307692,sad
68.11904,36.901568,60.68288,37.759616,73.55392,38.045632,29.79264,37.187584,36.08512,38.331648,22.35584,39.18976,58.1088,27.462848,81.84832,30.323072,40.08896,29.75104,13.2032,33.755328,62.6848,77.80288,31.79456,77.5168,48.09792,74.65664,47.81184,81.80672,48.09792,74.65664,47.81184,81.80672,smile
69.3282857143,39.1062857143,61.2437142857,39.2982857143,76.6071428571,40.638,28.3405714286,36.8074285714,36.0017142857,37.9568571429,21.0625714286,37.1905714286,58.986,30.2957142857,82.3525714286,34.1262857143,36.768,27.9968571429,14.9331428571,31.062,63.1997142857,79.3277142857,32.9374285714,78.5614285714,48.2597142857,74.3477142857,48.2597142857,89.2877142857,48.2597142857,74.3477142857,48.2597142857,89.2877142857,neu
66.77376,38.9874432,60.252672,39.3306624,73.294848,39.6738816,29.362176,38.3010048,36.569856,39.3306624,22.154496,39.3306624,58.879488,29.377152,77.756928,30.0635904,36.913152,29.7203712,15.976704,30.0635904,62.998272,76.7424,35.540736,77.085696,47.89632,69.191424,48.239616,83.606784,47.89632,69.191424,48.239616,83.606784,neu
65.1535135135,39.0676540541,59.6451891892,39.0676540541,71.9286486486,39.6736216216,32.6860540541,34.1396108108,39.0635675676,35.5890162162,26.8884324324,32.9800216216,59.1671351351,28.6224648649,80.5174054054,32.6901405405,44.5712432432,27.1823351351,18.7712432432,21.0947027027,57.9061621622,75.3035675676,27.4683243243,71.8248648649,43.7014054054,71.8248648649,41.6724324324,82.260972973,43.7014054054,71.8248648649,41.6724324324,82.260972973,smile
66.2925,36.05925,59.88675,36.396,71.34975,36.7335,30.55425,34.71075,36.28575,36.396,26.172,36.05925,58.40025,26.58825,79.44075,28.9785,40.332,26.95575,18.7545,26.95575,59.88675,72.471,36.62325,71.79675,47.412,67.41375,47.74875,78.87675,47.412,67.41375,47.74875,78.87675,smile
64.5966101695,34.7414237288,58.416,34.7414237288,70.7780338983,35.4685830508,30.0561355932,35.4685830508,35.5102372881,35.4685830508,24.6020338983,37.6498983051,55.1438644068,27.8333288136,77.3223050847,26.7425898305,35.8738983051,29.2876474576,17.330440678,29.6512271186,60.9608135593,69.645559322,32.9646101695,70.3728813559,47.5086101695,59.4654915254,47.8714576271,77.2808135593,47.5086101695,59.4654915254,47.8714576271,77.2808135593,sad
64.6783561644,34.9739835616,59.0952328767,35.5616876712,69.6743013699,36.443309589,31.7667945205,33.7985753425,36.4681643836,34.3862794521,26.7708493151,34.3862794521,57.9195616438,30.2722849315,75.2574246575,29.9784328767,40.2884383562,30.2722849315,20.8938082192,29.3907287671,55.5688767123,70.2371506849,35.2924931507,69.3553972603,46.1654794521,64.9472876712,45.8715616438,76.1141917808,46.1654794521,64.9472876712,45.8715616438,76.1141917808,neu
69.3996,36.441,61.0872,36.9768,74.4948,37.5132,28.6416,35.1,35.8818,35.9046,21.9384,35.3682,61.3554,29.469,80.3934,26.2512,37.2222,28.9326,16.575,24.1062,62.4282,75.3216,31.8594,73.713,47.9484,70.7634,47.1438,82.0254,47.9484,70.7634,47.1438,82.0254,neu
64.2331094891,35.4792875912,58.5964379562,36.7319124088,69.2440291971,35.4792875912,31.6645839416,36.1056,36.3615766423,37.0450686131,26.3404379562,36.7319124088,57.3435328467,29.529179562,75.820379562,28.9028671533,39.4938394161,30.4686481752,18.8251094891,29.529179562,64.2331094891,69.6140145985,31.3513576642,70.8662189781,48.5752992701,66.7956788321,48.2620729927,76.1903649635,48.5752992701,66.7956788321,48.2620729927,76.1903649635,smile
67.7527578947,35.4703831579,60.9781894737,36.8252968421,73.6229052632,35.4703831579,29.3658947368,37.2769010526,36.1394526316,38.1801094737,23.9464421053,39.0833178947,53.7529263158,30.5026357895,78.5906526316,27.7930105263,37.0428631579,30.5026357895,14.9133473684,33.2123621053,67.3010526316,73.4056421053,37.0428631579,76.1158736842,52.3978105263,70.2447157895,53.7529263158,83.7928421053,52.3978105263,70.2447157895,53.7529263158,83.7928421053,sad
64.4817902098,36.1917986014,59.0816223776,37.6919496503,69.5825454545,36.7918993007,32.3795244755,35.8917818182,37.1801958042,37.0919160839,26.6792727273,34.9917314685,57.2817902098,31.0914461538,76.7832167832,31.3914629371,41.6801118881,31.0914461538,19.4786013986,29.891379021,59.9818741259,74.2946013986,32.3795244755,72.7941818182,45.5805314685,71.5945174825,45.5805314685,77.5948531469,45.5805314685,71.5945174825,45.5805314685,77.5948531469,neu
66.0349090909,39.1387012987,59.5898181818,39.9796363636,72.7598961039,40.5400519481,28.7644675325,36.897038961,34.6491428571,38.0178701299,21.758961039,37.737974026,59.5898181818,28.7704519481,79.766025974,31.5727168831,37.4518441558,27.0890805195,15.3138701299,27.6495584416,57.9079480519,83.6951688312,33.8088311688,83.4146493506,46.4191168831,78.9313246753,46.699012987,90.9805714286,46.4191168831,78.9313246753,46.699012987,90.9805714286,neu
68.047,36.2293,62.237,38.0169,73.856,36.6762,30.506,37.1231,36.316,38.0169,25.144,38.0169,56.874,31.7602,79.666,28.6319,38.551,30.8664,16.686,32.8452,65.812,75.11,36.763,75.557,51.958,71.088,52.405,84.495,51.958,71.088,52.405,84.495,sad
66.4164571429,36.6422857143,58.8571428571,37.6635428571,73.5670857143,38.0722285714,27.5990857143,39.7065142857,35.3627428571,39.2978285714,20.8571428571,42.1581714286,56.4054857143,22.3410742857,80.3090285714,30.1046857143,34.7497142857,24.9969828571,13.2982857143,35.0075428571,66.8251428571,74.8461714286,32.9110857143,77.5021714286,48.8466285714,63.6096,50.0722285714,85.0614857143,48.8466285714,63.6096,50.0722285714,85.0614857143,sad
65.4178064516,36.3866322581,59.8823225806,37.4245935484,72.3375483871,37.4245935484,31.5104516129,36.3866322581,38.7762580645,37.0786064516,24.9367741935,37.0786064516,55.3842580645,29.4668129032,79.2580645161,31.1967483871,44.312516129,29.4668129032,18.3630967742,30.5047741935,60.5744516129,77.559483871,39.1223225806,77.9055483871,49.1566451613,73.0621935484,49.1566451613,85.863483871,49.1566451613,73.0621935484,49.1566451613,85.863483871,neu
66.7940240964,38.7493012048,61.8835662651,38.4907951807,75.3229879518,40.3003373494,30.093686747,36.9403373494,36.813686747,37.1988433735,24.6662168675,38.4907951807,57.7480481928,26.8605108434,80.4919518072,30.4788433735,39.6566746988,26.3436144578,17.9467951807,29.4450506024,62.4005783133,73.8991807229,35.7796626506,71.572626506,48.4441445783,70.5391807229,48.7026506024,81.9111325301,48.4441445783,70.5391807229,48.7026506024,81.9111325301,neu
65.2944,37.9348266667,60.0506666667,38.41152,71.0149333333,38.41152,32.6405333333,36.2663466667,38.5989333333,37.2197333333,26.92,36.74304,57.656,28.8856533333,79.3573333333,31.0226133333,40.7141333333,28.4309866667,17.3861333333,28.1624533333,63.3877333333,74.4026666667,31.2101333333,73.6874666667,47.1797333333,68.6821333333,47.1797333333,82.2682666667,47.1797333333,68.6821333333,47.1797333333,82.2682666667,sad
65.0363586207,35.9066482759,59.4147310345,36.7942841379,70.3627034483,37.0901627586,31.3059310345,35.6107034483,37.2235034483,36.7942841379,25.3883586207,35.9066482759,55.2721655172,28.5095503448,78.0552827586,31.7642151724,42.2532413793,27.6218482759,17.6951172414,29.3971862069,58.5268965517,76.4424827586,37.2235034483,76.7384275862,47.8755310345,70.5249103448,48.1708137931,83.8397793103,47.8755310345,70.5249103448,48.1708137931,83.8397793103,neu
65.1522,33.9078,60.5934,35.7846,72.3918,35.2482,28.4166,34.98,37.2654,37.1256,21.981,37.1256,59.253,27.4722,78.8274,28.81296,39.9468,28.81296,19.5678,29.61738,64.3476,70.9116,32.9748,72.5208,50.136,66.8892,50.6724,80.565,50.136,66.8892,50.6724,80.565,smile
65.8618181818,37.3349090909,59.3614545455,38.6349818182,71.3876363636,37.6599272727,32.3847272727,37.6599272727,37.5847272727,38.3099636364,26.2087272727,37.9849454545,57.736,32.7845818182,78.5374545455,32.1344727273,40.5098181818,34.0846545455,17.7585454545,32.4595636364,63.912,74.7127272727,33.3592727273,75.688,47.9854545455,71.7876363636,47.9854545455,82.8385454545,47.9854545455,71.7876363636,47.9854545455,82.8385454545,smile
67.8857142857,37.7241904762,62.0975238095,38.4053333333,74.6963809524,39.0857142857,30.0906666667,35.3401904762,36.2194285714,36.3619047619,22.259047619,36.0213333333,58.0114285714,28.5305142857,81.8468571429,30.2330666667,37.9215238095,28.1900190476,14.768,28.1900190476,60.7352380952,80.9676190476,35.5382857143,80.627047619,46.4342857143,71.7744761905,47.456,89.4803809524,46.4342857143,71.7744761905,47.456,89.4803809524,sad
64.4001882353,41.9830588235,58.5955764706,40.4685176471,72.2236235294,41.7306352941,30.8346352941,40.7209411765,39.1629176471,39.4593882353,24.2733176471,39.4593882353,55.0622117647,30.6262588235,79.7946352941,30.8786258824,41.1817411765,29.112,16.4498823529,30.1214682353,63.3904941176,75.0437647059,31.3394823529,74.7913411765,47.4912,69.4915764706,47.7436235294,85.6432941176,47.4912,69.4915764706,47.7436235294,85.6432941176,sad
68.7330612245,36.0668571429,60.408,36.1843591837,74.6434285714,38.0369142857,30.6455510204,34.5346285714,36.9937959184,35.1912979592,23.2031020408,35.8479673469,54.5857959184,29.0620408163,83.1800816327,32.7834612245,39.1826938776,28.8433959184,17.5121632653,27.5300081633,61.9474285714,76.5619591837,30.4266122449,74.8109387755,43.1226122449,71.5278367347,43.7794285714,83.7854693878,43.1226122449,71.5278367347,43.7794285714,83.7854693878,sad
65.9583529412,35.9526352941,59.6491764706,37.2144705882,70.6905882353,36.2680941176,30.9416470588,37.2144705882,36.6204705882,38.4763764706,23.6858823529,37.5299294118,57.4411764706,33.4288941176,75.7376470588,29.6433176471,39.144,33.1134352941,18.9543529412,33.7444235294,63.1192941176,73.8084705882,35.0428235294,74.124,49.2388235294,72.8618823529,49.2388235294,81.0642352941,49.2388235294,72.8618823529,49.2388235294,81.0642352941,smile
65.4029752066,39.5432727273,59.7302479339,40.2525619835,71.785785124,40.6064132231,30.6551801653,38.479338843,35.2645289256,39.8979173554,23.9182809917,39.5432727273,54.4113719008,30.3240991736,80.2948760331,36.3522644628,41.6465454545,28.9055206612,14.6994247934,34.2243966942,59.3756033058,82.0919008264,37.0377520661,82.8003966942,48.7386446281,75.0005950413,48.7386446281,90.2471404959,48.7386446281,75.0005950413,48.7386446281,90.2471404959,neu
66.0956595745,35.4729531915,60.618893617,36.3858382979,72.181106383,35.1686808511,31.104,36.9943829787,37.1894468085,37.6029276596,25.0185531915,37.2986553191,58.4885106383,31.2130723404,76.7455319149,28.1702808511,38.7104680851,31.5173446809,20.149787234,33.6473191489,64.2702978723,72.8994042553,36.2764255319,73.8117446809,49.9690212766,71.3777021277,49.6646808511,81.7232340426,49.9690212766,71.3777021277,49.6646808511,81.7232340426,smile
66.9536223776,34.9977062937,60.3531188811,36.4981258741,73.8542097902,36.4981258741,28.5509370629,35.897958042,36.6511888112,37.0982937063,21.3502657343,37.6984615385,58.2525314685,23.5971356643,81.0542097902,28.0977902098,36.9291188811,25.1587132867,13.8495104895,30.7978741259,68.1532867133,71.3004755245,28.8503496503,72.5008111888,49.8521958042,67.4000559441,50.587972028,80.9454545455,49.8521958042,67.4000559441,50.587972028,80.9454545455,neu
74.2135031847,34.1253707006,66.834955414,34.3986343949,78.8588025478,34.3986343949,32.4033630573,34.6718980892,39.2352611465,35.2184254777,25.8447898089,36.5845605096,64.9222929936,20.4619414013,87.0573248408,24.5609579618,43.0605859873,25.6540738854,17.3735541401,27.0203923567,69.5675923567,77.0286878981,41.4212484076,75.935388535,53.9917452229,70.1967898089,54.8111082803,86.5932229299,53.9917452229,70.1967898089,54.8111082803,86.5932229299,smile
65.8978791946,39.5835704698,59.8157315436,40.1627919463,72.2699597315,41.0313020134,28.8251275168,37.2660402685,34.3286979866,38.1351946309,22.4536912752,37.5559731544,58.368,28.8670067114,79.8004832215,32.3425932886,38.9624697987,26.8396026846,16.0816107383,27.1292134228,56.6296912752,84.1862013423,34.9079194631,83.0277583893,46.2030604027,78.6832751678,47.0722147651,90.8482147651,46.2030604027,78.6832751678,47.0722147651,90.8482147651,neu
65.0502047244,36.4400125984,58.9697007874,37.4534551181,70.4556850394,36.4400125984,31.9438110236,37.1156409449,37.6864251969,38.1291590551,25.1875275591,37.1156409449,57.2802519685,32.7239811024,74.8467401575,30.0214677165,38.3622047244,31.7105385827,20.4578267717,33.3996094488,60.9962834646,71.9108031496,35.6598425197,72.5865826772,48.4973858268,71.5736692913,48.4973858268,79.3428661417,48.4973858268,71.5736692913,48.4973858268,79.3428661417,smile
69.0648712871,39.0706693069,62.2678811881,38.6458930693,74.1623762376,39.9202217822,29.5594455446,36.5220118812,34.656950495,37.3715643564,22.7634059406,37.3715643564,57.1703762376,31.4246019802,82.6265346535,32.1890851485,37.2061782178,29.3006257426,15.9664158416,28.875849505,63.9673663366,77.7257821782,30.8340594059,76.0272475248,46.9753663366,70.9297425743,46.1265742574,86.2213069307,46.9753663366,70.9297425743,46.1265742574,86.2213069307,sad
69.492244898,33.9124897959,63.8017959184,34.3503673469,76.0594285714,34.3503673469,28.7784489796,36.9766530612,35.3456326531,35.664,22.2112653061,37.4145306122,62.9652244898,21.8564571429,83.0644897959,22.5300244898,40.5991836735,23.4055836735,14.9123265306,26.747755102,67.3038367347,72.875755102,39.2855510204,72.875755102,51.9810612245,65.8706938776,52.4189387755,80.3177142857,51.9810612245,65.8706938776,52.4189387755,80.3177142857,smile
63.4998857143,35.1438857143,57.3709714286,36.0632228571,69.9353142857,35.1438857143,27.9517714286,39.1277485714,35.3067428571,38.2083428571,23.3554285714,40.6599771429,55.2260571429,28.0954971429,74.2258285714,25.9503085714,36.2262857143,30.2406171429,18.4518857143,31.7729142857,65.0324571429,68.8532571429,35.0002285714,72.8372571429,47.8710857143,66.0953142857,48.7906285714,75.5952,47.8710857143,66.0953142857,48.7906285714,75.5952,neu
66.4010526316,37.3326315789,61.0383157895,37.0503157895,72.0467368421,38.4618947368,30.8368421053,36.768,35.9172631579,37.0503157895,25.1917894737,38.1795789474,57.3688421053,25.7602105263,79.3850526316,29.1473052632,39.5867368421,26.8892842105,17.9981052632,27.4969894737,62.1675789474,69.7926315789,35.6349473684,68.0987368421,49.1835789474,64.1475789474,49.4658947368,78.2602105263,49.1835789474,64.1475789474,49.4658947368,78.2602105263,smile
67.1772972973,37.7617297297,61.0897297297,38.9215135135,75.5837837838,39.2114594595,28.0423783784,37.1824864865,34.9997837838,38.0516756757,21.9548108108,37.1824864865,60.2198918919,30.2249513514,79.9323243243,27.9059027027,36.7388108108,29.9350702703,18.7660540541,26.4564324324,61.3796756757,77.4765405405,32.100972973,75.4469189189,47.1749189189,69.6492972973,46.884972973,82.1143783784,47.1749189189,69.6492972973,46.884972973,82.1143783784,smile
69.9278873239,35.9841126761,63.545915493,36.2880676056,76.614084507,37.503684507,28.9007323944,34.7684957746,34.9784788732,35.6802253521,22.5187605634,35.9841126761,56.8603943662,24.4356507042,84.4407887324,28.800743662,38.2877746479,24.3481014085,15.5283380282,28.386456338,60.5070422535,75.796056338,28.5965070423,74.5805070423,42.5766760563,64.2476619718,42.5766760563,87.3444507042,42.5766760563,64.2476619718,42.5766760563,87.3444507042,smile
65.3198222222,38.9846044444,59.9175111111,39.6201955556,70.0871111111,39.3024,30.6801777778,39.9379911111,36.7182222222,40.2557866667,26.5486222222,40.8913777778,57.6931555556,32.6285511111,78.6680888889,33.8997333333,41.8026666667,34.2175288889,18.9212444444,34.2175288889,60.5532444444,75.8492444444,33.8581333333,76.1671111111,46.7512888889,71.8712888889,47.5235555556,81.5701333333,46.7512888889,71.8712888889,47.5235555556,81.5701333333,sad
